-8.3,117.8
-7.26,226.7
-6.08,323.6
-4.84,398.95
-3.63,407.65
-2.64,393.0
-1.81,296.3
-1.61,175.3
-1.86,43.5
-2.71,0.15
-3.53,0.0
-4.1,0.0
-4.53,0.0
-5.21,0.0
-6.09,0.0
-7.24,0.0
-8.11,0.0
-9.11,0.0
-9.87,0.0
-10.14,0.0
-10.32,0.0
-10.17,0.0
-9.69,0.0
-9.48,0.0
-9.05,118.45
-8.43,218.2
-6.85,325.0
-4.8,373.75
-3.38,323.35
-2.49,294.5
-2.01,194.35
-1.63,121.25
-1.55,29.1
-1.93,0.25
-2.3,0.0
-2.28,0.0
-2.2,0.0
-2.44,0.0
-2.69,0.0
-3.25,0.0
-3.81,0.0
-4.33,0.0
